"","Store","IsHoliday","Weekly_Sales","Temperature","Fuel_Price","CPI","Unemployment","Type","Size","week_of_year","month_of_year","year"
"5828",41,FALSE,19516.63,27.89,3.129,196.9499007,6.589,"A",196321,8,2,2012
"5829",41,FALSE,20925.27,27.39,3.191,196.9565303,6.589,"A",196321,9,3,2012
"5830",41,FALSE,21938.83,35.3,3.286,196.9631599,6.589,"A",196321,10,3,2012
"5831",41,FALSE,23455.85,47.76,3.486,197.0457208,6.589,"A",196321,11,3,2012
"5832",41,FALSE,24842.6,44.04,3.664,197.2295234,6.589,"A",196321,12,3,2012
"5833",41,FALSE,31540.89,51.56,3.75,197.4133259,6.589,"A",196321,13,3,2012
"5834",41,FALSE,61029.75,48.48,3.854,197.5971285,6.547,"A",196321,14,4,2012
"5835",41,FALSE,40523.01,46.84,3.901,197.780931,6.547,"A",196321,15,4,2012
"5836",41,FALSE,16766.67,43.57,3.936,197.7227385,6.547,"A",196321,16,4,2012
"5837",41,FALSE,18064.22,57.66,3.927,197.664546,6.547,"A",196321,17,4,2012
"5838",41,FALSE,18506.62,52.86,3.903,197.6063534,6.547,"A",196321,18,5,2012
"5839",41,FALSE,20789.17,50.22,3.87,197.5481609,6.547,"A",196321,19,5,2012
"5840",41,FALSE,19369.87,55.24,3.837,197.5553137,6.547,"A",196321,20,5,2012
"5841",41,FALSE,20843.06,54.89,3.804,197.5886046,6.547,"A",196321,21,5,2012
"5842",41,FALSE,20280.67,57.29,3.764,197.6218954,6.547,"A",196321,22,6,2012
"5843",41,FALSE,19999.72,65.11,3.741,197.6551863,6.547,"A",196321,23,6,2012
"5844",41,FALSE,19652.56,64.92,3.723,197.692292,6.547,"A",196321,24,6,2012
"5845",41,FALSE,19620.42,66.88,3.735,197.7389345,6.547,"A",196321,25,6,2012
"5846",41,FALSE,19835.65,76.54,3.693,197.785577,6.547,"A",196321,26,6,2012
"5847",41,FALSE,22013.31,74.47,3.646,197.8322195,6.432,"A",196321,27,7,2012
"5848",41,FALSE,19842.78,67.24,3.613,197.8788621,6.432,"A",196321,28,7,2012
"5849",41,FALSE,19957.08,74.06,3.585,197.9290378,6.432,"A",196321,29,7,2012
"5850",41,FALSE,19842.5,73.31,3.57,197.9792136,6.432,"A",196321,30,7,2012
"5851",41,FALSE,20797.3,73.16,3.528,198.0293893,6.432,"A",196321,31,8,2012
"5852",41,FALSE,21263.6,71.73,3.509,198.0795651,6.432,"A",196321,32,8,2012
"5853",41,FALSE,21771.29,65.77,3.545,198.1001057,6.432,"A",196321,33,8,2012
"5854",41,FALSE,21025.55,69.07,3.558,198.0984199,6.432,"A",196321,34,8,2012
"5855",41,FALSE,21018.21,71.56,3.556,198.0967341,6.432,"A",196321,35,8,2012
"5856",41,TRUE,22084.12,67.41,3.596,198.0950484,6.432,"A",196321,36,9,2012
"5857",41,FALSE,20697.12,59.39,3.659,198.1267184,6.432,"A",196321,37,9,2012
"5858",41,FALSE,21054.5,59.81,3.765,198.358523,6.432,"A",196321,38,9,2012
"5859",41,FALSE,23288.01,56.08,3.789,198.5903276,6.432,"A",196321,39,9,2012
"5860",41,FALSE,25951.17,50.14,3.779,198.8221322,6.195,"A",196321,40,10,2012
"5861",41,FALSE,29469.49,39.38,3.76,199.0539368,6.195,"A",196321,41,10,2012
"5862",41,FALSE,31650.28,49.56,3.75,199.1481963,6.195,"A",196321,42,10,2012
"5863",41,FALSE,39498.1,41.8,3.686,199.2195317,6.195,"A",196321,43,10,2012
"5864",42,FALSE,10425.77,54.34,2.962,126.4420645,9.765,"C",39690,6,2,2010
"5865",42,TRUE,15725.68,49.96,2.828,126.4962581,9.765,"C",39690,7,2,2010
"5866",42,FALSE,13300.99,58.22,2.915,126.5262857,9.765,"C",39690,8,2,2010
"5867",42,FALSE,9303.34,52.77,2.825,126.5522857,9.765,"C",39690,9,2,2010
"5868",42,FALSE,10244.26,55.92,2.877,126.5782857,9.765,"C",39690,10,3,2010
"5869",42,FALSE,10982.32,52.33,3.034,126.6042857,9.765,"C",39690,11,3,2010
"5870",42,FALSE,10521.52,61.46,3.054,126.6066452,9.765,"C",39690,12,3,2010
"5871",42,FALSE,10681.01,60.05,2.98,126.6050645,9.765,"C",39690,13,3,2010
"5872",42,FALSE,15799.22,63.66,3.086,126.6034839,9.524,"C",39690,14,4,2010
"5873",42,FALSE,16035.28,65.29,3.004,126.6019032,9.524,"C",39690,15,4,2010
"5874",42,FALSE,9189.29,69.74,3.109,126.5621,9.524,"C",39690,16,4,2010
"5875",42,FALSE,10061.46,66.42,3.05,126.4713333,9.524,"C",39690,17,4,2010
"5876",42,FALSE,9214.91,69.76,3.105,126.3805667,9.524,"C",39690,18,4,2010
"5877",42,FALSE,10554,71.06,3.127,126.2898,9.524,"C",39690,19,5,2010
"5878",42,FALSE,9728.54,73.88,3.145,126.2085484,9.524,"C",39690,20,5,2010
"5879",42,FALSE,9206.53,78.32,3.12,126.1843871,9.524,"C",39690,21,5,2010
"5880",42,FALSE,9150.9,76.67,3.058,126.1602258,9.524,"C",39690,22,5,2010
"5881",42,FALSE,9806.9,82.82,2.941,126.1360645,9.524,"C",39690,23,6,2010
"5882",42,FALSE,10160.47,89.67,3.057,126.1119032,9.524,"C",39690,24,6,2010
"5883",42,FALSE,8796.85,83.49,2.935,126.114,9.524,"C",39690,25,6,2010
"5884",42,FALSE,8346.42,90.32,3.084,126.1266,9.524,"C",39690,26,6,2010
"5885",42,FALSE,8885.07,92.89,2.978,126.1392,9.199,"C",39690,27,7,2010
"5886",42,FALSE,9448.92,91.03,3.1,126.1518,9.199,"C",39690,28,7,2010
"5887",42,FALSE,9501.84,91.8,2.971,126.1498065,9.199,"C",39690,29,7,2010
"5888",42,FALSE,8459.15,88.44,3.112,126.1283548,9.199,"C",39690,30,7,2010
"5889",42,FALSE,8544.72,85.03,3.017,126.1069032,9.199,"C",39690,31,7,2010
"5890",42,FALSE,8706.47,86.13,3.123,126.0854516,9.199,"C",39690,32,8,2010
"5891",42,FALSE,9161.03,88.37,3.049,126.064,9.199,"C",39690,33,8,2010
"5892",42,FALSE,8035.41,89.88,3.041,126.0766452,9.199,"C",39690,34,8,2010
"5893",42,FALSE,8176.96,84.99,3.022,126.0892903,9.199,"C",39690,35,8,2010
"5894",42,FALSE,9835.47,83.8,3.087,126.1019355,9.199,"C",39690,36,9,2010
"5895",42,TRUE,10176.62,84.04,2.961,126.1145806,9.199,"C",39690,37,9,2010
"5896",42,FALSE,9676.9,85.52,3.028,126.1454667,9.199,"C",39690,38,9,2010
"5897",42,FALSE,8993.17,85.75,2.939,126.1900333,9.199,"C",39690,39,9,2010
"5898",42,FALSE,9523.34,86.01,3.001,126.2346,9.003,"C",39690,40,10,2010
"5899",42,FALSE,11803.4,77.04,2.924,126.2791667,9.003,"C",39690,41,10,2010
"5900",42,FALSE,11690.71,75.48,3.08,126.3266774,9.003,"C",39690,42,10,2010
"5901",42,FALSE,11919.95,68.12,3.014,126.3815484,9.003,"C",39690,43,10,2010
"5902",42,FALSE,14631.5,68.76,3.13,126.4364194,9.003,"C",39690,44,10,2010
"5903",42,FALSE,17877.39,71.04,3.009,126.4912903,9.003,"C",39690,45,11,2010
"5904",42,FALSE,8752.93,61.24,3.13,126.5461613,9.003,"C",39690,46,11,2010
"5905",42,FALSE,8636.33,58.83,3.047,126.6072,9.003,"C",39690,47,11,2010
"5906",42,TRUE,9144.03,55.33,3.162,126.6692667,9.003,"C",39690,48,11,2010
"5907",42,FALSE,9431.6,51.17,3.041,126.7313333,9.003,"C",39690,49,12,2010
"5908",42,FALSE,12638.49,60.51,3.091,126.7934,9.003,"C",39690,50,12,2010
"5909",42,FALSE,12420.47,59.15,3.125,126.8794839,9.003,"C",39690,51,12,2010
"5910",42,FALSE,12785.82,57.06,3.236,126.9835806,9.003,"C",39690,52,12,2010
"5911",42,TRUE,7269.13,49.67,3.148,127.0876774,9.003,"C",39690,53,12,2010
"5912",42,FALSE,8836,43.43,3.287,127.1917742,8.744,"C",39690,1,1,2011
"5913",42,FALSE,9574.86,49.98,3.312,127.3009355,8.744,"C",39690,2,1,2011
"5914",42,FALSE,9650.22,56.75,3.336,127.4404839,8.744,"C",39690,3,1,2011
"5915",42,FALSE,8429.44,53.03,3.231,127.5800323,8.744,"C",39690,4,1,2011
"5916",42,FALSE,10674.88,44.88,3.348,127.7195806,8.744,"C",39690,5,2,2011
"5917",42,TRUE,13437.56,51.51,3.381,127.859129,8.744,"C",39690,6,2,2011
"5918",42,FALSE,14225.85,61.77,3.43,127.99525,8.744,"C",39690,7,2,2011
"5919",42,FALSE,9109.41,53.59,3.398,128.13,8.744,"C",39690,8,2,2011
"5920",42,FALSE,9319.25,56.96,3.674,128.26475,8.744,"C",39690,9,3,2011
"5921",42,FALSE,9261.21,64.22,3.63,128.3995,8.744,"C",39690,10,3,2011
"5922",42,FALSE,9568.66,70.12,3.892,128.5121935,8.744,"C",39690,11,3,2011
"5923",42,FALSE,9561.2,62.53,3.716,128.6160645,8.744,"C",39690,12,3,2011
"5924",42,FALSE,9304.03,67.64,3.772,128.7199355,8.494,"C",39690,13,4,2011
"5925",42,FALSE,11763.04,73.03,3.818,128.8238065,8.494,"C",39690,14,4,2011
"5926",42,FALSE,13234.04,61.05,4.089,128.9107333,8.494,"C",39690,15,4,2011
"5927",42,FALSE,16885.84,75.93,3.917,128.9553,8.494,"C",39690,16,4,2011
"5928",42,FALSE,15939.08,73.38,4.151,128.9998667,8.494,"C",39690,17,4,2011
"5929",42,FALSE,9464.17,73.56,4.193,129.0444333,8.494,"C",39690,18,5,2011
"5930",42,FALSE,9631.49,74.04,4.202,129.089,8.494,"C",39690,19,5,2011
"5931",42,FALSE,8770.25,72.62,3.99,129.0756774,8.494,"C",39690,20,5,2011
"5932",42,FALSE,9021.05,78.62,3.933,129.0623548,8.494,"C",39690,21,5,2011
"5933",42,FALSE,9004.52,81.87,3.893,129.0490323,8.494,"C",39690,22,6,2011
"5934",42,FALSE,9408.68,84.57,3.981,129.0357097,8.494,"C",39690,23,6,2011
"5935",42,FALSE,8472.14,87.96,3.935,129.0432,8.494,"C",39690,24,6,2011
"5936",42,FALSE,8533.29,90.69,3.807,129.0663,8.494,"C",39690,25,6,2011
"5937",42,FALSE,7998.18,95.36,3.842,129.0894,8.257,"C",39690,26,7,2011
"5938",42,FALSE,9210.18,88.57,3.793,129.1125,8.257,"C",39690,27,7,2011
"5939",42,FALSE,8897.68,86.01,3.779,129.1338387,8.257,"C",39690,28,7,2011
"5940",42,FALSE,8605.74,88.59,3.697,129.1507742,8.257,"C",39690,29,7,2011
"5941",42,FALSE,8083.07,86.75,3.694,129.1677097,8.257,"C",39690,30,7,2011
"5942",42,FALSE,8695.1,89.8,3.803,129.1846452,8.257,"C",39690,31,8,2011
"5943",42,FALSE,9079.12,85.61,3.794,129.2015806,8.257,"C",39690,32,8,2011
"5944",42,FALSE,8426.04,87.4,3.743,129.2405806,8.257,"C",39690,33,8,2011
"5945",42,FALSE,8129.51,91.59,3.663,129.2832581,8.257,"C",39690,34,8,2011
"5946",42,FALSE,8931.17,91.61,3.798,129.3259355,8.257,"C",39690,35,9,2011
"5947",42,TRUE,8924.66,89.06,3.771,129.3686129,8.257,"C",39690,36,9,2011
"5948",42,FALSE,9576.58,77.49,3.784,129.4306,8.257,"C",39690,37,9,2011
"5949",42,FALSE,9895.22,82.51,3.789,129.5183333,8.257,"C",39690,38,9,2011
"5950",42,FALSE,8970.07,82.27,3.877,129.6060667,8.257,"C",39690,39,9,2011
"5951",42,FALSE,11803.51,75.01,3.827,129.6938,7.874,"C",39690,40,10,2011
"5952",42,FALSE,11979.27,70.27,3.698,129.7706452,7.874,"C",39690,41,10,2011
"5953",42,FALSE,10826.88,77.91,3.842,129.7821613,7.874,"C",39690,42,10,2011
"5954",42,FALSE,13620.98,72.79,3.843,129.7936774,7.874,"C",39690,43,10,2011
"5955",42,FALSE,20988.96,68.57,3.828,129.8051935,7.874,"C",39690,44,11,2011
"5956",42,FALSE,9975.7,55.28,3.677,129.8167097,7.874,"C",39690,45,11,2011
"5957",42,FALSE,9909.5,58.97,3.669,129.8268333,7.874,"C",39690,46,11,2011
"5958",42,TRUE,9105.65,60.68,3.76,129.8364,7.874,"C",39690,47,11,2011
"5959",42,FALSE,9767.97,57.29,3.701,129.8459667,7.874,"C",39690,48,12,2011
"5960",42,FALSE,11647.8,42.58,3.644,129.8555333,7.874,"C",39690,49,12,2011
"5961",42,FALSE,13832.72,50.53,3.489,129.8980645,7.874,"C",39690,50,12,2011
"5962",42,FALSE,14135.12,48.36,3.541,129.9845484,7.874,"C",39690,51,12,2011
"5963",42,TRUE,8980.62,48.92,3.428,130.0710323,7.874,"C",39690,52,12,2011
"5964",42,FALSE,8636.25,59.85,3.443,130.1575161,7.545,"C",39690,1,1,2012
"5965",42,FALSE,9949.19,51,3.477,130.244,7.545,"C",39690,2,1,2012
"5966",42,FALSE,9825.61,54.51,3.66,130.2792258,7.545,"C",39690,3,1,2012
"5967",42,FALSE,9357.2,53.59,3.675,130.3144516,7.545,"C",39690,4,1,2012
"5968",42,FALSE,9810.83,56.85,3.543,130.3496774,7.545,"C",39690,5,2,2012
"5969",42,TRUE,11602.44,55.73,3.722,130.3849032,7.545,"C",39690,6,2,2012
"5970",42,FALSE,17174.63,54.12,3.781,130.4546207,7.545,"C",39690,7,2,2012
"5971",42,FALSE,9474.35,56.02,3.95,130.5502069,7.545,"C",39690,8,2,2012
"5972",42,FALSE,10021.73,57.62,3.882,130.6457931,7.545,"C",39690,9,3,2012
"5973",42,FALSE,10586.43,57.65,3.963,130.7413793,7.545,"C",39690,10,3,2012
"5974",42,FALSE,11742.96,62.11,4.273,130.8261935,7.545,"C",39690,11,3,2012
"5975",42,FALSE,10930.72,56.54,4.288,130.8966452,7.545,"C",39690,12,3,2012
"5976",42,FALSE,10748.33,67.92,4.294,130.9670968,7.545,"C",39690,13,3,2012
"5977",42,FALSE,17119.9,65.99,4.282,131.0375484,7.382,"C",39690,14,4,2012
"5978",42,FALSE,14916.18,70.28,4.254,131.108,7.382,"C",39690,15,4,2012
"5979",42,FALSE,9012.02,67.75,4.111,131.1173333,7.382,"C",39690,16,4,2012
"5980",42,FALSE,8863.82,80.11,4.088,131.1266667,7.382,"C",39690,17,4,2012
"5981",42,FALSE,9582.88,77.02,4.058,131.136,7.382,"C",39690,18,5,2012
"5982",42,FALSE,9388.38,76.03,4.186,131.1453333,7.382,"C",39690,19,5,2012
"5983",42,FALSE,9548.24,85.19,4.308,131.0983226,7.382,"C",39690,20,5,2012
"5984",42,FALSE,8276.28,86.03,4.127,131.0287742,7.382,"C",39690,21,5,2012
"5985",42,FALSE,8240.88,80.06,4.277,130.9592258,7.382,"C",39690,22,6,2012
"5986",42,FALSE,8925.04,86.87,4.103,130.8896774,7.382,"C",39690,23,6,2012
"5987",42,FALSE,9531.67,88.58,4.144,130.8295333,7.382,"C",39690,24,6,2012
"5988",42,FALSE,8999.69,89.92,4.014,130.7929,7.382,"C",39690,25,6,2012
"5989",42,FALSE,8875.43,91.36,3.875,130.7562667,7.382,"C",39690,26,6,2012
"5990",42,FALSE,9046.56,86.87,3.666,130.7196333,7.17,"C",39690,27,7,2012
"5991",42,FALSE,9397.43,89.8,3.723,130.683,7.17,"C",39690,28,7,2012
"5992",42,FALSE,8900.5,84.45,3.589,130.7012903,7.17,"C",39690,29,7,2012
"5993",42,FALSE,8940.9,83.98,3.769,130.7195806,7.17,"C",39690,30,7,2012
"5994",42,FALSE,9069.18,84.76,3.595,130.737871,7.17,"C",39690,31,8,2012
"5995",42,FALSE,8125.56,90.78,3.811,130.7561613,7.17,"C",39690,32,8,2012
"5996",42,FALSE,9131.04,88.83,4.002,130.7909677,7.17,"C",39690,33,8,2012
"5997",42,FALSE,8481.45,82.5,4.055,130.8381613,7.17,"C",39690,34,8,2012
"5998",42,FALSE,8747.73,86.97,3.886,130.8853548,7.17,"C",39690,35,8,2012
"5999",42,TRUE,9964.65,83.07,4.124,130.9325484,7.17,"C",39690,36,9,2012
"6000",42,FALSE,10441.14,78.47,3.966,130.9776667,7.17,"C",39690,37,9,2012
"6001",42,FALSE,9967.54,81.93,4.125,131.0103333,7.17,"C",39690,38,9,2012
"6002",42,FALSE,10427.25,82.52,3.966,131.043,7.17,"C",39690,39,9,2012
"6003",42,FALSE,10940.89,80.88,4.132,131.0756667,6.943,"C",39690,40,10,2012
"6004",42,FALSE,12051.35,76.03,4.468,131.1083333,6.943,"C",39690,41,10,2012
"6005",42,FALSE,11195.14,72.71,4.449,131.1499677,6.943,"C",39690,42,10,2012
"6006",42,FALSE,13237.19,70.5,4.301,131.1930968,6.943,"C",39690,43,10,2012
"6007",43,FALSE,6476.76,47.31,2.572,203.0642742,9.521,"C",41062,6,2,2010
"6008",43,TRUE,18597.64,47.99,2.548,203.2010968,9.521,"C",41062,7,2,2010
"6009",43,FALSE,9939.45,48.77,2.514,203.2479796,9.521,"C",41062,8,2,2010
"6010",43,FALSE,6460.56,48.77,2.561,203.2798724,9.521,"C",41062,9,2,2010
"6011",43,FALSE,6939.08,52.89,2.625,203.3117653,9.521,"C",41062,10,3,2010
"6012",43,FALSE,7281.64,53.67,2.667,203.3436582,9.521,"C",41062,11,3,2010
"6013",43,FALSE,7319.59,56,2.72,203.195159,9.521,"C",41062,12,3,2010
"6014",43,FALSE,6552.64,54.53,2.732,203.0165945,9.521,"C",41062,13,3,2010
"6015",43,FALSE,14411.74,62.19,2.719,202.83803,9.593,"C",41062,14,4,2010
"6016",43,FALSE,10019.06,64.37,2.77,202.6594654,9.593,"C",41062,15,4,2010
"6017",43,FALSE,6514.27,69.46,2.808,202.5351571,9.593,"C",41062,16,4,2010
"6018",43,FALSE,6830.55,62.71,2.795,202.4831905,9.593,"C",41062,17,4,2010
"6019",43,FALSE,6249.87,66.91,2.78,202.4312238,9.593,"C",41062,18,4,2010
"6020",43,FALSE,6546.98,67.16,2.835,202.3792571,9.593,"C",41062,19,5,2010
"6021",43,FALSE,6945.89,72.14,2.854,202.3705092,9.593,"C",41062,20,5,2010
"6022",43,FALSE,7014.53,74.74,2.826,202.6210737,9.593,"C",41062,21,5,2010
"6023",43,FALSE,5945.37,78.59,2.759,202.8716382,9.593,"C",41062,22,5,2010
"6024",43,FALSE,6605.66,82.76,2.705,203.1222028,9.593,"C",41062,23,6,2010
"6025",43,FALSE,6215.42,88.12,2.668,203.3727673,9.593,"C",41062,24,6,2010
"6026",43,FALSE,6476.19,84.9,2.637,203.370619,9.593,"C",41062,25,6,2010
"6027",43,FALSE,6371.12,88.48,2.653,203.2673857,9.593,"C",41062,26,6,2010
"6028",43,FALSE,5714.83,80.17,2.669,203.1641524,9.816,"C",41062,27,7,2010
"6029",43,FALSE,6126.18,81.52,2.642,203.060919,9.816,"C",41062,28,7,2010
"6030",43,FALSE,6353.92,84.17,2.623,203.0538548,9.816,"C",41062,29,7,2010
"6031",43,FALSE,6475.21,86.6,2.608,203.1750161,9.816,"C",41062,30,7,2010
"6032",43,FALSE,5580.75,79.79,2.64,203.2961774,9.816,"C",41062,31,7,2010
"6033",43,FALSE,6228.99,84.66,2.627,203.4173387,9.816,"C",41062,32,8,2010
"6034",43,FALSE,6397.17,86.31,2.692,203.5385,9.816,"C",41062,33,8,2010
"6035",43,FALSE,6282.06,85.26,2.664,203.5092419,9.816,"C",41062,34,8,2010
"6036",43,FALSE,6006.25,80.32,2.619,203.4799839,9.816,"C",41062,35,8,2010
"6037",43,FALSE,6043.11,80.43,2.577,203.4507258,9.816,"C",41062,36,9,2010
"6038",43,TRUE,7270.24,81.32,2.565,203.4214677,9.816,"C",41062,37,9,2010
"6039",43,FALSE,8746.49,78.86,2.582,203.4499286,9.816,"C",41062,38,9,2010
"6040",43,FALSE,7241.36,77.42,2.624,203.5216786,9.816,"C",41062,39,9,2010
"6041",43,FALSE,7594.8,77.93,2.603,203.5934286,10.21,"C",41062,40,10,2010
"6042",43,FALSE,8748.54,72.81,2.633,203.6651786,10.21,"C",41062,41,10,2010
"6043",43,FALSE,9853.95,68.78,2.72,203.7299032,10.21,"C",41062,42,10,2010
"6044",43,FALSE,11067.33,69.46,2.725,203.7770645,10.21,"C",41062,43,10,2010
"6045",43,FALSE,16761.88,65.88,2.716,203.8242258,10.21,"C",41062,44,10,2010
"6046",43,FALSE,13106.05,62.52,2.689,203.8713871,10.21,"C",41062,45,11,2010
"6047",43,FALSE,6059.1,59.98,2.728,203.9185484,10.21,"C",41062,46,11,2010
"6048",43,FALSE,6037.71,54.96,2.771,203.8191286,10.21,"C",41062,47,11,2010
"6049",43,TRUE,6244.51,54.76,2.735,203.6952786,10.21,"C",41062,48,11,2010
"6050",43,FALSE,6919.76,44.56,2.708,203.5714286,10.21,"C",41062,49,12,2010
"6051",43,FALSE,7898.49,52.52,2.843,203.4475786,10.21,"C",41062,50,12,2010
"6052",43,FALSE,14046.05,56.51,2.869,203.3996521,10.21,"C",41062,51,12,2010
"6053",43,FALSE,10004.14,57.15,2.886,203.4086682,10.21,"C",41062,52,12,2010
"6054",43,TRUE,4969.01,48.61,2.943,203.4176843,10.21,"C",41062,53,12,2010
"6055",43,FALSE,4972.06,40.47,2.976,203.4267005,10.398,"C",41062,1,1,2011
"6056",43,FALSE,5169.85,43.45,2.983,203.4840645,10.398,"C",41062,2,1,2011
"6057",43,FALSE,5741.3,53.05,3.016,203.8315161,10.398,"C",41062,3,1,2011
"6058",43,FALSE,5692.48,44.98,3.01,204.1789677,10.398,"C",41062,4,1,2011
"6059",43,FALSE,6035.77,33.21,2.989,204.5264194,10.398,"C",41062,5,2,2011
"6060",43,TRUE,11217.71,40.65,3.022,204.873871,10.398,"C",41062,6,2,2011
"6061",43,FALSE,16630.05,59.15,3.045,205.1683214,10.398,"C",41062,7,2,2011
"6062",43,FALSE,6078.3,58.37,3.065,205.4415714,10.398,"C",41062,8,2,2011
"6063",43,FALSE,6446.77,60.26,3.288,205.7148214,10.398,"C",41062,9,3,2011
"6064",43,FALSE,6554.22,60.24,3.459,205.9880714,10.398,"C",41062,10,3,2011
"6065",43,FALSE,6214.84,68.98,3.488,206.225924,10.398,"C",41062,11,3,2011
"6066",43,FALSE,5047.4,65.53,3.473,206.4496175,10.398,"C",41062,12,3,2011
"6067",43,FALSE,6218.97,67.79,3.524,206.6733111,10.581,"C",41062,13,4,2011
"6068",43,FALSE,6780.43,70.35,3.622,206.8970046,10.581,"C",41062,14,4,2011
"6069",43,FALSE,8448.06,65.01,3.743,207.1015429,10.581,"C",41062,15,4,2011
"6070",43,FALSE,10800.8,74.49,3.807,207.2581929,10.581,"C",41062,16,4,2011
"6071",43,FALSE,8852.07,71.34,3.81,207.4148429,10.581,"C",41062,17,4,2011
"6072",43,FALSE,5679.24,66.77,3.906,207.5714929,10.581,"C",41062,18,5,2011
"6073",43,FALSE,5878.39,76.03,3.899,207.7281429,10.581,"C",41062,19,5,2011
"6074",43,FALSE,5788.6,74.21,3.907,207.5200622,10.581,"C",41062,20,5,2011
"6075",43,FALSE,5584.23,80.89,3.786,207.3119816,10.581,"C",41062,21,5,2011
"6076",43,FALSE,6172.43,83.49,3.699,207.1039009,10.581,"C",41062,22,6,2011
"6077",43,FALSE,5450.76,85.81,3.648,206.8958203,10.581,"C",41062,23,6,2011
"6078",43,FALSE,5580.68,88.49,3.637,206.8560238,10.581,"C",41062,24,6,2011
"6079",43,FALSE,5696.96,88.3,3.594,206.9424405,10.581,"C",41062,25,6,2011
"6080",43,FALSE,4570.62,91.36,3.524,207.0288571,10.641,"C",41062,26,7,2011
"6081",43,FALSE,5097.51,87.02,3.48,207.1152738,10.641,"C",41062,27,7,2011
"6082",43,FALSE,5860.67,84.67,3.575,207.1940691,10.641,"C",41062,28,7,2011
"6083",43,FALSE,4816.74,88.58,3.651,207.2538111,10.641,"C",41062,29,7,2011
"6084",43,FALSE,4606.61,83.43,3.682,207.313553,10.641,"C",41062,30,7,2011
"6085",43,FALSE,4035.44,87.47,3.684,207.3732949,10.641,"C",41062,31,8,2011
"6086",43,FALSE,4611.71,86.64,3.638,207.4330369,10.641,"C",41062,32,8,2011
"6087",43,FALSE,4478.85,82.08,3.554,207.4953088,10.641,"C",41062,33,8,2011
"6088",43,FALSE,5134.52,87.43,3.523,207.5580023,10.641,"C",41062,34,8,2011
"6089",43,FALSE,4549.06,87.84,3.533,207.6206959,10.641,"C",41062,35,9,2011
"6090",43,TRUE,5359.26,79.29,3.546,207.6833894,10.641,"C",41062,36,9,2011
"6091",43,FALSE,5697.72,77.17,3.526,207.8527143,10.641,"C",41062,37,9,2011
"6092",43,FALSE,4957.1,78.98,3.467,208.1642143,10.641,"C",41062,38,9,2011
"6093",43,FALSE,5231.48,78.97,3.355,208.4757143,10.641,"C",41062,39,9,2011
"6094",43,FALSE,6139.79,74.17,3.285,208.7872143,10.148,"C",41062,40,10,2011
"6095",43,FALSE,7162.77,68.09,3.274,209.0752166,10.148,"C",41062,41,10,2011
"6096",43,FALSE,7718.09,70.3,3.353,209.2222327,10.148,"C",41062,42,10,2011
"6097",43,FALSE,10706.43,66.82,3.372,209.3692488,10.148,"C",41062,43,10,2011
"6098",43,FALSE,18883.29,59.08,3.332,209.516265,10.148,"C",41062,44,11,2011
"6099",43,FALSE,5489.05,51.26,3.297,209.6632811,10.148,"C",41062,45,11,2011
"6100",43,FALSE,5391.24,57.75,3.308,209.8651071,10.148,"C",41062,46,11,2011
"6101",43,TRUE,5614.35,55.7,3.236,210.0888571,10.148,"C",41062,47,11,2011
"6102",43,FALSE,6381.7,47.49,3.172,210.3126071,10.148,"C",41062,48,12,2011
"6103",43,FALSE,7946.35,34.23,3.158,210.5363571,10.148,"C",41062,49,12,2011
"6104",43,FALSE,14245.97,43.78,3.159,210.7365392,10.148,"C",41062,50,12,2011
"6105",43,FALSE,9839.39,42.63,3.112,210.9052972,10.148,"C",41062,51,12,2011
"6106",43,TRUE,6232.91,41.83,3.129,211.0740553,10.148,"C",41062,52,12,2011
"6107",43,FALSE,5118.97,47.59,3.157,211.2428134,9.653,"C",41062,1,1,2012
"6108",43,FALSE,5989.53,43.68,3.261,211.4115714,9.653,"C",41062,2,1,2012
"6109",43,FALSE,5497.29,52.72,3.268,211.4997811,9.653,"C",41062,3,1,2012
"6110",43,FALSE,5776.26,52.1,3.29,211.5879908,9.653,"C",41062,4,1,2012
"6111",43,FALSE,6358.67,51.92,3.36,211.6762005,9.653,"C",41062,5,2,2012
"6112",43,TRUE,8590.82,46.54,3.409,211.7644101,9.653,"C",41062,6,2,2012
"6113",43,FALSE,18745.46,49.38,3.51,211.916835,9.653,"C",41062,7,2,2012
"6114",43,FALSE,5847.43,53.53,3.555,212.1174212,9.653,"C",41062,8,2,2012
"6115",43,FALSE,70912.01,56.43,3.63,212.3180074,9.653,"C",41062,9,3,2012
"6116",43,FALSE,6855.45,54.52,3.669,212.5185936,9.653,"C",41062,10,3,2012
"6117",43,FALSE,7932.81,57.88,3.734,212.6651567,9.653,"C",41062,11,3,2012
"6118",43,FALSE,6520.03,56.28,3.787,212.7396889,9.653,"C",41062,12,3,2012
"6119",43,FALSE,7115.06,69.88,3.845,212.8142212,9.653,"C",41062,13,3,2012
"6120",43,FALSE,11008.34,64.7,3.891,212.8887535,9.575,"C",41062,14,4,2012
"6121",43,FALSE,9132.49,70.18,3.891,212.9632857,9.575,"C",41062,15,4,2012
"6122",43,FALSE,5408.07,67.28,3.877,213.0130524,9.575,"C",41062,16,4,2012
"6123",43,FALSE,5268.09,78.27,3.814,213.062819,9.575,"C",41062,17,4,2012
"6124",43,FALSE,5095.17,77.47,3.749,213.1125857,9.575,"C",41062,18,5,2012
